Date,ATM_ID,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Cash_Demand_Next_Day,Day_of_Week,Time_of_Day,Location_Type,Weather_Condition,Nearby_Competitor_ATMs,Holiday_Flag,Special_Event_Flag
2022-06-26,26,54816.64,8813.23,104706.98,54231.61,Sunday,Evening,Supermarket,Clear,6,0,0
2022-03-04,20,40277.54,8621.22,215066.22,42310.89,Friday,Morning,Supermarket,Clear,8,0,0
2023-07-15,41,57475.42,12286.41,167787.12,56181.22,Saturday,Afternoon,Standalone,Cloudy,3,0,0
2022-11-03,49,54220.33,10258.24,118836.01,55991.17,Thursday,Night,Supermarket,Cloudy,7,0,0
2022-09-03,27,74734.85,13248.32,139256.57,77790.36,Saturday,Evening,Mall,Clear,1,0,0
2022-10-16,49,70365.38,22424.7,143025.39,72406.04,Sunday,Afternoon,Bank Branch,Clear,2,0,0
2022-11-28,12,48432.31,7518.6,18222.31,49363.42,Monday,Evening,Bank Branch,Snowy,3,0,0
2023-06-11,7,43582.89,11191.1,110384.29,46247.4,Sunday,Morning,Supermarket,Snowy,8,0,0
2022-09-12,3,73044.99,12610.37,165666.54,75340.17,Monday,Afternoon,Standalone,Snowy,0,0,0
2023-08-27,10,58028.14,15456.56,204568.45,61906.56,Sunday,Morning,Gas Station,Rainy,6,0,1
2023-05-25,34,47212.5,12248.71,125290.93,48503.15,Thursday,Morning,Gas Station,Clear,1,0,0
2023-12-19,25,20163.02,4796.98,32059.94,18787.8,Tuesday,Morning,Standalone,Snowy,4,0,0
2023-08-29,35,38548.04,6897.06,128558.86,37078.94,Tuesday,Night,Supermarket,Clear,0,0,0
2023-04-08,16,37511.78,10843.56,127736.66,36239.05,Saturday,Morning,Supermarket,Rainy,5,0,0
2022-07-18,2,47626.34,6758.3,143457.84,43758.28,Monday,Morning,Mall,Snowy,2,0,0
2022-09-28,24,59026.4,2925.5,120316.78,61296.63,Wednesday,Evening,Gas Station,Snowy,5,0,0
2023-07-12,10,61302.76,6194.65,193011.35,62468.87,Wednesday,Night,Gas Station,Clear,7,0,0
2022-03-05,38,72164.53,6221.1,109509.33,73459.96,Saturday,Night,Bank Branch,Clear,7,0,0
2022-08-18,22,63689.52,5204.28,102967.9,63415.88,Thursday,Night,Supermarket,Cloudy,3,0,0
2022-09-06,26,30425.83,22457.02,86889.87,30688.25,Tuesday,Night,Standalone,Cloudy,6,0,0
2022-09-03,43,65159.23,11667.33,104871.26,58748.7,Saturday,Morning,Supermarket,Snowy,5,0,0
2023-08-10,39,75641.47,10692.86,113974.37,69533.39,Thursday,Evening,Supermarket,Cloudy,1,0,1
2022-06-06,27,74903.48,14615.27,106117.16,77650.23,Monday,Morning,Mall,Snowy,5,0,0
2023-12-03,29,31731.48,18902.85,139132.7,30217.68,Sunday,Morning,Standalone,Clear,1,0,0
2023-07-18,47,46959.9,12015.57,10000.0,43277.41,Tuesday,Night,Mall,Cloudy,3,0,0
2022-03-29,38,64130.35,15093.63,93193.35,61932.67,Tuesday,Night,Mall,Snowy,4,0,1
2022-11-09,20,32544.06,7679.65,125879.97,30946.03,Wednesday,Afternoon,Mall,Clear,8,0,0
2022-03-07,27,24099.87,5707.12,114088.96,21831.45,Monday,Evening,Mall,Snowy,2,0,1
2023-10-24,41,54487.2,14564.9,36307.1,53512.5,Tuesday,Night,Supermarket,Rainy,4,0,0
2022-01-20,20,39738.99,14471.45,126511.89,35979.91,Thursday,Night,Bank Branch,Cloudy,1,0,0
2022-02-02,44,25492.85,14013.68,102471.13,22945.56,Wednesday,Morning,Supermarket,Rainy,2,0,0
2023-07-12,19,68132.77,10741.73,138221.65,72118.18,Wednesday,Morning,Mall,Clear,4,0,0
2022-03-14,20,52256.92,6325.62,128818.83,50323.11,Monday,Morning,Mall,Snowy,6,0,1
2022-12-09,35,42047.6,7784.36,116231.7,42615.97,Friday,Night,Bank Branch,Snowy,5,0,0
2022-05-13,47,35445.25,15764.59,100177.1,34011.5,Friday,Evening,Gas Station,Clear,1,0,0
2022-02-24,2,52409.73,7246.18,114305.94,56917.22,Thursday,Night,Standalone,Rainy,8,0,0
2022-03-02,30,57489.78,11037.73,114406.6,60124.89,Wednesday,Night,Mall,Snowy,7,0,0
2023-06-04,34,54665.7,6367.8,166372.51,53235.32,Sunday,Evening,Mall,Rainy,8,0,0
2022-09-29,22,27170.12,9196.23,249516.44,25597.66,Thursday,Night,Supermarket,Rainy,8,0,0
2022-09-03,3,56915.0,4857.03,46294.82,52792.15,Saturday,Night,Mall,Rainy,4,0,0
2022-06-25,6,60158.08,9765.02,10000.0,63315.4,Saturday,Evening,Mall,Cloudy,6,0,0
2023-09-20,15,44689.91,7799.09,73610.72,44270.15,Wednesday,Night,Standalone,Rainy,6,0,0
2022-11-13,27,65302.35,1802.75,52942.95,61801.67,Sunday,Afternoon,Supermarket,Cloudy,9,0,0
2023-12-06,10,37111.02,13323.91,142056.01,40225.57,Wednesday,Afternoon,Gas Station,Rainy,8,0,0
2023-10-24,9,69042.88,13101.85,174605.95,67525.26,Tuesday,Morning,Mall,Rainy,8,0,0
2022-05-11,33,51780.03,10402.86,140771.71,52230.44,Wednesday,Night,Mall,Cloudy,5,0,0
2022-04-12,32,42413.09,4644.21,84299.48,45448.16,Tuesday,Evening,Gas Station,Snowy,2,0,0
2022-11-06,48,45061.84,4711.66,136616.26,48066.34,Sunday,Evening,Bank Branch,Snowy,7,0,0
2022-10-19,6,64701.34,21499.87,160744.23,66486.5,Wednesday,Afternoon,Gas Station,Clear,0,0,0
2023-12-23,41,53343.86,0.0,133273.09,57490.0,Saturday,Morning,Gas Station,Clear,9,0,0
2023-05-10,36,59422.08,4807.83,127573.98,64795.01,Wednesday,Night,Supermarket,Snowy,3,0,0
2022-12-27,2,65824.87,20616.85,94249.43,71553.14,Tuesday,Evening,Gas Station,Clear,9,0,0
2022-12-04,29,41968.84,22144.13,39080.24,40701.44,Sunday,Evening,Supermarket,Snowy,1,0,0
2023-08-02,4,51705.25,18419.09,154828.62,50641.9,Wednesday,Night,Gas Station,Clear,4,0,0
2022-01-10,1,46462.71,12723.89,184723.27,44051.33,Monday,Morning,Mall,Snowy,6,0,1
2022-02-18,19,64966.23,7023.93,31117.52,69342.75,Friday,Afternoon,Mall,Cloudy,0,0,0
2023-05-02,26,44107.88,1919.39,138300.16,40771.78,Tuesday,Night,Bank Branch,Clear,3,0,0
2023-09-15,25,50520.88,12110.61,59897.25,49056.62,Friday,Night,Gas Station,Cloudy,2,0,0
2022-11-17,10,84023.48,6406.07,123328.62,75784.69,Thursday,Night,Standalone,Cloudy,3,0,0
2024-01-01,15,68961.37,17211.46,30029.17,70266.76,Monday,Afternoon,Gas Station,Cloudy,5,0,0
2023-07-23,22,34378.96,1085.8,139034.56,35467.98,Sunday,Evening,Standalone,Cloudy,9,0,0
2023-09-17,48,63251.05,11106.88,121376.25,60075.69,Sunday,Night,Gas Station,Cloudy,5,0,0
2022-05-13,21,60073.42,14660.34,141354.89,62917.66,Friday,Night,Supermarket,Rainy,0,0,0
2023-08-06,22,33404.12,15069.77,132369.86,32612.68,Sunday,Night,Mall,Cloudy,2,0,0
2022-03-24,36,48167.73,14196.28,109332.13,46353.84,Thursday,Night,Standalone,Clear,0,0,0
2022-02-26,34,35683.43,11790.11,139413.62,38938.94,Saturday,Morning,Standalone,Cloudy,0,0,1
2023-01-11,30,14148.66,10752.15,77714.67,14399.64,Wednesday,Morning,Gas Station,Clear,0,0,0
2022-12-15,25,47632.44,14559.01,128780.92,45272.91,Thursday,Morning,Mall,Cloudy,2,0,0
2022-09-28,45,42265.23,11790.85,72365.54,46350.1,Wednesday,Evening,Bank Branch,Clear,1,0,1
2023-04-28,28,33400.15,11948.05,131250.69,32648.98,Friday,Night,Standalone,Cloudy,3,0,0
2022-04-21,1,49665.13,10296.72,90436.12,51133.52,Thursday,Night,Mall,Snowy,6,0,0
2022-03-17,49,18202.39,8250.08,124447.58,19017.33,Thursday,Night,Mall,Rainy,1,0,0
2022-06-07,45,50423.16,3542.65,85652.54,49639.54,Tuesday,Night,Standalone,Clear,1,0,1
2023-06-16,4,50037.49,4384.38,86617.76,50396.93,Friday,Afternoon,Supermarket,Clear,6,0,0
2023-10-05,7,59923.93,8259.35,88835.75,56805.28,Thursday,Afternoon,Supermarket,Cloudy,8,0,0
2022-11-25,49,25914.22,9541.07,33446.6,25737.08,Friday,Afternoon,Gas Station,Clear,2,0,0
2022-05-02,9,81693.98,5407.64,143277.28,78602.68,Monday,Night,Gas Station,Cloudy,9,0,0
2022-02-10,36,75976.48,5043.12,102316.57,76697.61,Thursday,Afternoon,Mall,Rainy,7,0,0
2022-06-16,19,38284.01,8350.08,35539.18,39584.82,Thursday,Afternoon,Standalone,Snowy,5,0,0
2023-10-04,1,71563.95,14530.14,72851.67,73195.68,Wednesday,Evening,Supermarket,Snowy,5,0,1
2022-01-23,10,62581.8,0.0,70058.61,66045.29,Sunday,Evening,Mall,Rainy,2,0,0
2022-10-06,36,43258.81,5550.89,119982.02,39292.24,Thursday,Afternoon,Supermarket,Cloudy,9,0,0
2023-04-14,9,40763.46,10917.42,89525.94,37327.89,Friday,Afternoon,Standalone,Cloudy,8,0,0
2023-02-04,45,41890.63,16406.77,145350.81,39421.71,Saturday,Evening,Supermarket,Rainy,8,0,0
2022-01-09,46,91932.2,20671.69,40250.09,100864.38,Sunday,Afternoon,Bank Branch,Clear,3,0,0
2022-01-13,42,70079.22,8459.49,121675.2,74287.73,Thursday,Night,Gas Station,Clear,9,0,0
2022-02-21,32,46785.87,8388.31,117712.8,50754.45,Monday,Afternoon,Supermarket,Clear,5,0,0
2022-07-28,32,48072.84,9457.18,78989.81,45881.59,Thursday,Night,Standalone,Rainy,4,0,0
2023-07-04,6,62438.37,11237.07,112732.67,63360.66,Tuesday,Afternoon,Standalone,Snowy,3,0,0
2023-09-04,48,61785.51,9909.93,98161.09,62463.73,Monday,Morning,Bank Branch,Snowy,1,0,0
2023-12-06,38,35546.72,10697.67,160407.38,36040.95,Wednesday,Afternoon,Standalone,Snowy,3,0,0
2023-02-06,17,54242.52,3608.91,104246.38,56602.79,Monday,Morning,Bank Branch,Cloudy,6,0,0
2022-07-10,10,41572.89,2020.14,156884.03,40691.38,Sunday,Afternoon,Mall,Rainy,2,0,0
2022-02-20,50,52076.39,13619.0,141701.04,53922.08,Sunday,Afternoon,Supermarket,Clear,2,0,0
2023-01-28,27,49092.41,9188.42,37718.89,51924.43,Saturday,Night,Standalone,Snowy,2,0,0
2023-10-15,50,64974.97,14195.7,95827.66,62233.98,Sunday,Evening,Gas Station,Snowy,8,0,0
2023-11-11,35,45809.6,11220.8,141602.06,49893.46,Saturday,Evening,Supermarket,Snowy,0,0,0
2023-09-13,21,51571.4,3137.17,112215.01,51757.56,Wednesday,Night,Bank Branch,Cloudy,4,0,0
2023-12-20,25,21816.92,17707.18,104099.08,22832.55,Wednesday,Evening,Supermarket,Cloudy,8,0,0
2022-10-27,28,54631.72,10281.99,107184.06,57133.04,Thursday,Morning,Supermarket,Clear,6,0,0
2023-09-14,47,38204.91,6483.18,130331.54,38703.44,Thursday,Morning,Standalone,Snowy,0,0,0
2022-07-15,15,27196.62,7522.63,80646.99,26232.14,Friday,Afternoon,Gas Station,Snowy,3,0,0
2023-02-21,4,66636.32,4218.84,85682.13,68861.16,Tuesday,Morning,Mall,Snowy,5,0,0
2023-10-26,29,49185.47,11752.29,141934.39,45125.55,Thursday,Evening,Gas Station,Cloudy,4,0,0
2023-02-24,9,18850.02,9586.53,110411.56,20665.03,Friday,Morning,Bank Branch,Clear,1,0,0
2023-10-02,27,38128.87,19977.84,91190.26,35719.11,Monday,Afternoon,Gas Station,Rainy,0,0,0
2023-09-09,26,49882.55,12665.78,101812.71,47642.08,Saturday,Morning,Gas Station,Cloudy,3,0,0
2023-06-06,19,50325.9,19682.26,125589.28,54899.91,Tuesday,Evening,Bank Branch,Snowy,9,0,0
2022-12-22,28,42364.86,5439.02,99110.69,39708.93,Thursday,Night,Gas Station,Clear,4,0,0
2022-05-28,17,1380.0,8514.99,107984.48,1288.95,Saturday,Afternoon,Mall,Clear,3,0,0
2022-12-31,43,41582.3,14471.86,14282.79,44114.96,Saturday,Night,Supermarket,Rainy,2,0,0
2022-12-30,41,65770.68,13002.29,112196.43,62499.09,Friday,Morning,Mall,Snowy,9,0,0
2023-10-14,42,70709.29,10052.75,93508.15,64977.97,Saturday,Afternoon,Supermarket,Cloudy,7,0,0
2023-12-03,50,40753.95,4876.86,146011.79,38525.88,Sunday,Afternoon,Supermarket,Cloudy,5,0,0
2023-02-06,20,77877.21,0.0,97490.63,83926.3,Monday,Morning,Gas Station,Cloudy,2,0,1
2023-08-29,45,25708.07,9055.95,174134.3,24578.55,Tuesday,Afternoon,Supermarket,Snowy,5,0,0
2023-05-07,40,37735.29,9264.31,130587.48,39207.42,Sunday,Morning,Bank Branch,Snowy,9,0,0
2022-08-17,39,63094.86,10753.75,62790.55,61771.62,Wednesday,Night,Mall,Snowy,7,0,0
2023-07-29,49,60748.36,3075.85,38284.06,57858.18,Saturday,Night,Supermarket,Cloudy,6,0,0
2023-06-21,23,49664.64,5838.96,95865.22,46128.99,Wednesday,Evening,Gas Station,Snowy,0,0,0
2022-09-25,47,33128.55,12040.87,101422.81,36257.15,Sunday,Evening,Gas Station,Snowy,5,0,0
2023-02-09,32,33088.72,12983.41,15124.02,33228.46,Thursday,Morning,Gas Station,Snowy,0,0,0
2022-01-11,47,38992.41,11109.48,97401.13,35988.08,Tuesday,Morning,Standalone,Rainy,3,0,0
2022-11-16,33,33736.4,8438.16,83546.53,31704.21,Wednesday,Night,Mall,Rainy,9,0,0
2023-12-14,46,51756.0,4337.31,110057.51,50796.41,Thursday,Afternoon,Gas Station,Snowy,2,0,1
2022-05-06,5,48432.85,14783.04,200867.13,48860.71,Friday,Morning,Bank Branch,Snowy,6,0,0
2022-11-02,43,32499.06,13675.91,16508.23,30430.8,Wednesday,Afternoon,Gas Station,Cloudy,1,0,0
2023-12-03,48,44518.83,7327.76,147239.68,42539.77,Sunday,Evening,Standalone,Clear,3,0,0
2023-05-26,34,10320.8,14194.27,124283.36,10906.41,Friday,Night,Mall,Snowy,4,0,0
2022-03-30,40,54863.74,9791.97,75153.5,53958.29,Wednesday,Morning,Supermarket,Cloudy,1,0,0
2022-12-21,11,60490.08,6799.95,101209.51,54458.04,Wednesday,Evening,Mall,Cloudy,8,0,0
2023-09-20,50,36218.38,14650.5,145679.09,32987.27,Wednesday,Morning,Supermarket,Clear,1,0,0
2022-12-18,3,38087.85,10617.72,105563.52,37625.68,Sunday,Evening,Supermarket,Cloudy,5,0,0
2023-11-20,33,53651.57,8040.27,10000.0,48931.5,Monday,Night,Gas Station,Clear,7,0,0
2022-01-14,11,51391.79,3872.6,118229.49,48040.06,Friday,Morning,Bank Branch,Snowy,6,0,1
2022-09-14,16,61330.56,4324.38,136094.48,64125.71,Wednesday,Morning,Bank Branch,Rainy,5,0,0
2022-07-28,18,38232.37,14261.55,79331.43,38082.37,Thursday,Afternoon,Gas Station,Clear,7,0,0
2022-10-08,30,39963.05,12338.77,143188.76,39822.88,Saturday,Afternoon,Standalone,Snowy,4,0,0
2023-03-19,48,46518.71,4422.31,147134.02,47432.51,Sunday,Morning,Supermarket,Snowy,9,0,0
2023-01-24,10,33918.52,4329.75,165282.56,35875.74,Tuesday,Night,Bank Branch,Rainy,8,0,0
2023-09-09,18,46194.09,20387.26,150155.07,43039.83,Saturday,Afternoon,Mall,Cloudy,1,0,0
2023-04-28,38,34162.18,12395.91,227261.14,31928.3,Friday,Morning,Standalone,Clear,5,0,0
2022-05-27,19,56031.47,16030.36,158298.85,51788.81,Friday,Morning,Gas Station,Clear,9,0,0
2022-10-06,36,35868.2,17409.71,108499.28,39001.86,Thursday,Evening,Standalone,Cloudy,6,0,0
2023-06-05,13,53577.11,5600.46,140060.68,54405.31,Monday,Night,Bank Branch,Rainy,8,0,0
2023-09-22,46,71517.41,18631.92,106584.56,65690.75,Friday,Afternoon,Gas Station,Clear,4,0,1
2023-08-29,3,56190.25,4870.32,87582.77,53050.85,Tuesday,Afternoon,Bank Branch,Clear,5,0,0
2023-03-10,10,52429.41,13686.77,47951.75,54794.92,Friday,Evening,Supermarket,Cloudy,8,0,0
2022-05-24,38,29484.31,9563.13,94035.42,26706.84,Tuesday,Morning,Standalone,Snowy,9,0,0
2022-10-16,1,70510.17,13658.92,144785.08,73692.37,Sunday,Afternoon,Supermarket,Rainy,5,0,0
2023-01-21,27,66436.81,9100.96,59901.4,71904.09,Saturday,Morning,Mall,Snowy,0,0,0
2022-01-14,46,47477.83,12807.68,120959.57,43265.42,Friday,Afternoon,Supermarket,Snowy,3,0,0
2022-09-14,8,44083.12,16773.71,83206.99,41318.41,Wednesday,Afternoon,Standalone,Cloudy,3,0,0
2022-12-12,46,37676.44,15591.78,102607.94,33926.72,Monday,Morning,Mall,Clear,2,0,0
2023-11-29,42,76476.87,9826.97,99803.78,70496.85,Wednesday,Morning,Bank Branch,Cloudy,7,0,1
2022-12-11,17,61492.21,5476.53,112373.38,62931.02,Sunday,Afternoon,Mall,Snowy,5,0,0
2023-02-04,9,38504.69,8677.24,216035.26,34999.36,Saturday,Evening,Standalone,Cloudy,6,0,0
2022-07-26,6,66191.51,12296.11,76849.9,65209.7,Tuesday,Evening,Gas Station,Rainy,8,0,0
2022-06-21,43,69766.67,13310.11,101092.13,69814.14,Tuesday,Evening,Mall,Snowy,7,0,0
2023-04-09,25,49491.84,15349.63,92226.71,53516.81,Sunday,Evening,Bank Branch,Snowy,2,0,0
2022-09-27,39,44675.85,6562.17,27933.67,44446.13,Tuesday,Evening,Mall,Rainy,3,0,1
2022-08-09,49,35007.08,5580.1,145957.12,32504.4,Tuesday,Morning,Supermarket,Cloudy,0,0,0
2022-06-01,28,60351.51,5153.49,61316.61,57808.21,Wednesday,Afternoon,Gas Station,Cloudy,3,0,1
2023-09-15,33,43442.86,9167.54,171596.23,44939.0,Friday,Evening,Standalone,Cloudy,8,0,0
2022-07-02,37,42826.61,11174.18,63764.87,39504.26,Saturday,Night,Gas Station,Clear,4,0,0
2023-02-03,9,49636.17,11934.02,122154.96,46973.12,Friday,Afternoon,Supermarket,Snowy,2,0,0
2022-03-13,18,37616.42,3228.25,189594.44,41346.29,Sunday,Night,Gas Station,Rainy,1,0,0
2023-02-22,21,72587.62,5477.54,125672.2,65409.21,Wednesday,Morning,Supermarket,Snowy,5,0,0
2022-10-10,2,64233.76,6701.23,73529.08,59765.44,Monday,Afternoon,Mall,Clear,3,0,0
2022-03-15,43,50949.01,18704.35,58234.89,54451.1,Tuesday,Morning,Standalone,Snowy,5,0,0
2022-12-21,38,37121.02,8269.63,10000.0,34161.6,Wednesday,Night,Supermarket,Rainy,2,0,0
2023-12-28,40,37925.66,2924.01,84175.18,34388.27,Thursday,Afternoon,Supermarket,Rainy,2,0,0
2023-05-12,36,37268.39,11990.28,31837.2,34445.77,Friday,Afternoon,Mall,Snowy,0,0,0
2022-11-24,50,31465.69,9599.04,101268.79,32684.02,Thursday,Morning,Supermarket,Clear,8,0,0
2023-06-19,43,54617.31,4396.62,81381.34,60003.79,Monday,Afternoon,Standalone,Snowy,6,0,0
2023-08-03,37,40233.11,7818.07,107633.88,40962.42,Thursday,Night,Bank Branch,Clear,8,0,0
2023-03-23,15,39381.89,8463.4,45079.04,36422.86,Thursday,Morning,Gas Station,Cloudy,0,0,0
2023-01-08,28,37677.08,9528.24,76292.48,35294.23,Sunday,Night,Supermarket,Rainy,7,0,0
2022-12-28,18,64765.34,14666.33,128631.81,65253.43,Wednesday,Afternoon,Gas Station,Snowy,1,0,0
2022-04-03,34,38502.21,12863.8,117159.77,40162.87,Sunday,Night,Gas Station,Rainy,2,0,0
2022-11-17,22,68721.84,10739.04,10630.19,70960.96,Thursday,Afternoon,Bank Branch,Rainy,0,0,0
2022-11-20,11,45520.21,14940.22,141103.13,46200.52,Sunday,Night,Supermarket,Snowy,6,0,0
2023-01-19,13,31251.32,8129.55,48388.54,34290.63,Thursday,Night,Standalone,Cloudy,4,0,0
2023-07-29,4,56801.97,6591.09,24083.22,53371.51,Saturday,Evening,Supermarket,Rainy,2,0,0
2022-12-12,22,63031.96,11635.34,89467.29,58908.46,Monday,Afternoon,Gas Station,Rainy,3,0,0
2022-04-13,7,37019.87,11258.68,221463.1,39678.35,Wednesday,Evening,Mall,Clear,9,0,0
2022-08-03,43,50750.54,2928.05,83799.84,48627.35,Wednesday,Evening,Bank Branch,Clear,5,0,0
2022-07-11,24,54554.37,17414.49,105402.62,52727.09,Monday,Morning,Standalone,Cloudy,5,0,0
2023-11-03,4,51233.33,5158.53,134783.62,51732.01,Friday,Morning,Standalone,Snowy,1,0,0
2023-12-20,28,42979.82,12712.29,56970.16,41959.26,Wednesday,Night,Gas Station,Rainy,6,0,0
2022-07-13,15,62947.67,12825.92,115825.58,60274.16,Wednesday,Afternoon,Standalone,Cloudy,1,0,0
2023-01-15,1,46065.35,0.0,59109.63,49908.82,Sunday,Morning,Gas Station,Snowy,8,0,0
2023-02-07,3,40780.95,11237.6,128081.54,37757.24,Tuesday,Evening,Standalone,Clear,1,0,1
2023-10-26,14,23501.2,18117.95,120263.54,23051.34,Thursday,Afternoon,Standalone,Rainy,4,0,0
2023-08-23,38,23640.18,6664.28,115788.62,21290.19,Wednesday,Night,Gas Station,Rainy,7,0,0
2022-01-11,50,53025.83,869.28,108735.54,56286.43,Tuesday,Night,Bank Branch,Snowy,7,0,0
2022-07-06,1,48659.65,9557.25,200748.17,45432.72,Wednesday,Morning,Standalone,Cloudy,3,0,0
2023-12-27,38,63034.48,12402.86,111880.72,66476.04,Wednesday,Morning,Supermarket,Rainy,6,0,0
2022-01-15,38,66653.76,9703.39,126607.47,61969.37,Saturday,Morning,Mall,Rainy,7,0,0
2022-10-24,21,46154.98,5492.34,118466.28,45386.39,Monday,Night,Gas Station,Clear,7,0,0
2023-02-15,48,63946.68,5102.23,49948.7,66865.01,Wednesday,Evening,Standalone,Cloudy,4,0,0
2023-08-08,29,41434.25,2214.45,61565.42,39534.97,Tuesday,Morning,Bank Branch,Clear,9,0,0
2022-02-21,5,47574.04,981.11,45813.73,45803.5,Monday,Night,Supermarket,Snowy,1,0,0
2023-10-02,49,47147.86,8455.24,60870.5,48725.64,Monday,Afternoon,Gas Station,Snowy,1,0,1
2022-01-28,10,73342.35,12197.85,74670.5,68761.4,Friday,Night,Supermarket,Cloudy,4,0,0
2023-07-31,28,30753.44,10905.55,89905.7,33532.23,Monday,Afternoon,Mall,Clear,3,0,1
2022-01-17,21,50689.39,11353.1,89319.19,47534.36,Monday,Afternoon,Bank Branch,Snowy,3,0,0
2022-12-17,50,39434.29,13211.69,128813.96,41405.97,Saturday,Evening,Gas Station,Cloudy,2,0,0
2023-03-04,7,45351.48,16511.83,167526.78,48096.14,Saturday,Morning,Gas Station,Snowy,8,0,1
2023-10-12,3,44714.07,10263.86,157151.17,43590.59,Thursday,Afternoon,Standalone,Rainy,7,0,0
2022-08-17,45,50882.04,11810.99,113915.2,47383.79,Wednesday,Morning,Supermarket,Rainy,3,0,0
2022-07-29,47,69882.46,11843.47,58468.42,65212.96,Friday,Night,Gas Station,Cloudy,6,0,0
2023-03-07,20,78155.41,10847.72,152464.47,85743.53,Tuesday,Morning,Supermarket,Snowy,7,0,0
2022-10-21,19,59593.54,10222.84,72466.36,62280.14,Friday,Night,Mall,Cloudy,5,0,1
2023-08-05,35,35215.0,10618.43,121722.19,34863.19,Saturday,Afternoon,Standalone,Cloudy,1,0,0
2022-04-14,4,47205.36,17747.66,114064.69,44914.48,Thursday,Evening,Mall,Cloudy,7,0,1
2022-07-23,5,53692.01,17117.96,46928.76,48525.88,Saturday,Afternoon,Standalone,Rainy,2,0,0
2022-02-22,1,43743.22,1799.97,73706.25,45234.54,Tuesday,Night,Standalone,Cloudy,3,0,0
2023-01-10,4,45678.47,11195.63,125656.08,49852.72,Tuesday,Afternoon,Supermarket,Rainy,3,0,0
2022-02-23,12,48747.42,10163.13,92360.21,44914.35,Wednesday,Evening,Standalone,Rainy,6,0,0
2022-10-03,27,61317.05,16277.38,245614.06,64437.98,Monday,Morning,Mall,Snowy,7,0,0
2022-12-01,42,57709.83,9954.39,77741.37,53707.5,Thursday,Night,Mall,Cloudy,8,0,0
2022-01-31,23,40714.09,11356.02,49594.47,43092.65,Monday,Morning,Mall,Snowy,0,0,0
2022-05-15,25,58643.6,6958.03,103642.57,57125.59,Sunday,Evening,Supermarket,Rainy,0,0,0
2022-02-27,21,75507.88,14097.76,83888.78,78710.35,Sunday,Afternoon,Supermarket,Cloudy,6,0,0
2022-04-15,24,27259.02,4059.93,14240.09,29583.02,Friday,Evening,Bank Branch,Rainy,3,0,0
2022-09-23,25,43290.04,8639.2,141771.91,44330.21,Friday,Night,Gas Station,Cloudy,9,0,0
2023-06-06,45,42156.95,4985.43,149564.17,45704.03,Tuesday,Night,Bank Branch,Cloudy,7,0,0
2023-05-11,46,50999.08,8660.85,142688.85,48296.38,Thursday,Afternoon,Bank Branch,Clear,4,0,0
2022-09-10,32,22624.96,7450.64,116021.36,24788.52,Saturday,Night,Standalone,Snowy,0,0,0
2022-10-22,32,70093.64,14212.27,93250.45,75320.5,Saturday,Evening,Standalone,Clear,1,0,0
2023-10-30,5,50505.38,9060.91,108630.52,46541.45,Monday,Night,Bank Branch,Cloudy,9,0,0
2022-06-07,36,54251.38,17407.58,93878.27,53313.26,Tuesday,Morning,Gas Station,Clear,2,0,0
2023-07-03,46,52525.24,8953.55,68321.67,57011.21,Monday,Evening,Bank Branch,Rainy,1,0,0
2023-09-23,42,42109.6,4846.2,177027.62,38556.52,Saturday,Evening,Supermarket,Cloudy,8,0,0
2022-03-08,49,60220.75,8944.84,163248.54,59663.86,Tuesday,Night,Mall,Cloudy,6,0,0
2022-10-26,42,49885.95,12455.41,133010.66,52116.79,Wednesday,Afternoon,Bank Branch,Cloudy,1,0,0
2023-04-08,39,18738.15,18357.68,78674.73,16989.69,Saturday,Afternoon,Standalone,Clear,6,0,0
2023-12-26,16,48195.93,6982.84,129238.61,50633.01,Tuesday,Afternoon,Gas Station,Snowy,9,0,0
2022-04-11,33,45671.06,18221.79,88087.76,44403.26,Monday,Night,Standalone,Snowy,0,0,0
2022-02-25,49,60192.24,9202.39,86123.33,57175.06,Friday,Night,Supermarket,Snowy,4,0,0
2022-11-28,21,90069.86,7956.85,99195.12,91438.42,Monday,Night,Standalone,Clear,4,0,0
2023-01-28,9,55437.02,13913.45,122050.62,55928.54,Saturday,Evening,Standalone,Rainy,8,0,0
2023-01-16,6,81401.48,17073.56,79963.88,87489.32,Monday,Evening,Gas Station,Clear,3,0,0
2022-04-02,45,39580.48,12847.21,93046.68,40973.74,Saturday,Night,Gas Station,Snowy,3,0,0
2023-03-23,35,40535.87,3225.67,165863.66,39902.41,Thursday,Afternoon,Standalone,Clear,5,0,0
2022-04-19,39,46135.15,11753.88,16306.87,47520.48,Tuesday,Morning,Standalone,Rainy,1,0,0
2022-11-13,22,56145.06,20739.19,150850.48,58953.98,Sunday,Afternoon,Bank Branch,Cloudy,9,0,0
2022-06-17,41,40260.46,0.0,93418.59,43781.87,Friday,Evening,Supermarket,Cloudy,5,0,0
2023-03-11,5,25785.04,11950.91,76986.39,26838.42,Saturday,Evening,Bank Branch,Snowy,6,0,0
2023-03-18,42,50151.61,8740.61,84861.35,50591.67,Saturday,Afternoon,Gas Station,Snowy,3,0,0
2022-08-06,23,32772.82,5563.04,100566.91,31940.26,Saturday,Afternoon,Bank Branch,Rainy,9,0,0
